CD_CLI,ID_TEL,TELEFONE,TEL_PREFERENCIAL
4382,4382,(84) 99340-9892,1
4383,4383,(34) 99556-0122,1
4384,4384,(11) 99338-0908,1
4385,4385,(52) 98101-5780,1
4386,4386,(46) 99116-6763,1
4388,4388,(79) 98076-5346,1
4389,4389,(84) 98736-4036,1
4390,4390,(17) 98977-5912,1
4391,4391,(16) 99620-0241,1
4392,4392,(03) 98831-0844,1
4393,4393,(82) 97138-6508,1
4395,4395,(22) 99258-9063,1
4397,4397,(59) 98452-0376,1
4398,4398,(80) 97640-9256,1
4399,4399,(65) 98529-4919,1
4400,4400,(58) 99687-3548,1
4401,4401,(10) 97452-0136,1
4402,4402,(83) 98806-6327,1
4403,4403,(70) 98681-0942,1
4405,4405,(75) 98960-1519,1
4406,4406,(80) 99818-9589,1
4407,4407,(23) 97361-2895,1
4407,4411,(01) 97110-6873,0
4412,4412,(78) 98938-3126,1
4413,4413,(75) 99121-1677,1
4414,4414,(89) 99581-9689,1
4415,4415,(49) 97219-2600,1
4416,4416,(04) 99415-4318,1
4417,4417,(65) 98490-1390,1
4417,4418,(12) 98726-1466,0
4419,4419,(59) 99796-7793,1
4420,4420,(01) 99265-4384,1
4421,4421,(25) 98182-6217,1
4423,4423,(32) 97425-8524,1
4424,4424,(70) 98909-6730,1
4425,4425,(27) 98129-0382,1
4426,4426,(80) 97716-7247,1
4427,4427,(61) 98925-5296,1
4428,4428,(02) 97226-0267,1
4429,4429,(11) 97798-6164,1
4430,4430,(50) 99747-6455,1
4431,4431,(69) 97146-9447,1
4432,4432,(58) 99664-4892,1
4433,4433,(18) 99670-7018,1
4434,4434,(63) 98177-9013,1
4435,4435,(86) 98826-1246,1
4436,4436,(01) 99617-4535,1
4437,4437,(21) 97937-3698,1
4438,4438,(83) 97518-2407,1
4439,4439,(63) 97435-4976,1
4440,4440,(46) 97408-3978,1
4441,4441,(67) 99850-8208,1
4442,4442,(39) 98934-4298,1
4443,4443,(91) 98129-2643,1
4443,4444,(84) 98715-6768,0
4445,4445,(06) 99309-4305,1
4446,4446,(71) 99897-7115,1
4447,4447,(15) 98196-0270,1
4448,4448,(96) 97622-0072,1
4449,4449,(97) 99958-0381,1
4449,4451,(70) 98751-2880,0
4452,4452,(98) 99558-1979,1
4453,4453,(03) 98019-8981,1
4454,4454,(30) 99548-8965,1
4455,4455,(89) 98684-3352,1
4456,4456,(50) 98110-3368,1
4458,4458,(15) 97054-1692,1
4459,4459,(71) 97227-9583,1
4460,4460,(92) 98495-1552,1
4461,4461,(93) 97160-4714,1
4462,4462,(81) 97131-0253,1
4463,4463,(82) 98092-7967,1
4464,4464,(82) 99506-6854,1
4465,4465,(47) 97775-9980,1
4466,4466,(64) 97913-7964,1
4467,4467,(55) 97406-7872,1
4468,4468,(21) 97954-2258,1
4469,4469,(28) 98950-2095,1
4470,4470,(20) 98740-8055,1
4471,4471,(96) 98933-1590,1
4472,4472,(56) 98365-7021,1
4473,4473,(99) 98171-7515,1
4474,4474,(52) 97988-7577,1
4475,4475,(90) 99170-0312,1
4476,4476,(80) 97516-7357,1
4477,4477,(03) 98588-0483,1
4477,4478,(75) 97012-2968,0
4479,4479,(09) 97334-4495,1
4480,4480,(25) 99819-2495,1
4480,4481,(09) 98503-2701,0
4482,4482,(96) 97081-4199,1
4483,4483,(95) 97745-8086,1
4483,4484,(97) 98084-3552,0
4485,4485,(18) 99517-1780,1
4486,4486,(34) 97964-4941,1
4486,4487,(29) 98817-8225,0
4488,4488,(88) 97841-7525,1
4489,4489,(79) 97386-6805,1
4490,4490,(69) 98649-2391,1
4491,4491,(57) 97920-9446,1
4492,4492,(61) 97240-6862,1
4493,4493,(97) 97111-9657,1
4495,4495,(50) 99267-2269,1
4496,4496,(84) 98504-8528,1
4497,4497,(81) 97867-7294,1
4498,4498,(92) 98819-7247,1
4499,4499,(65) 97664-3500,1
4500,4500,(94) 98348-8315,1
4501,4501,(35) 98484-9235,1
4502,4502,(49) 99365-5820,1
4504,4504,(85) 98913-1001,1
4505,4505,(16) 98023-8723,1
4506,4506,(15) 99211-1747,1
4507,4507,(31) 99176-3720,1
4508,4508,(61) 99680-3042,1
4509,4509,(21) 99421-5095,1
4510,4510,(93) 98958-8975,1
4511,4511,(34) 99953-8413,1
4511,4512,(76) 99064-9590,0
4513,4513,(44) 98548-5831,1
4514,4514,(94) 98530-9109,1
4515,4515,(02) 97551-6177,1
4516,4516,(02) 98619-5707,1
4517,4517,(61) 97220-6326,1
4517,4518,(51) 98725-0010,0
4519,4519,(65) 98914-5316,1
4520,4520,(39) 98166-3812,1
4521,4521,(58) 97459-3356,1
4522,4522,(82) 98199-4812,1
4523,4523,(35) 97222-1325,1
4523,4524,(41) 98220-9505,0
4525,4525,(51) 99647-6026,1
4526,4526,(53) 98023-8622,1
4526,4527,(87) 99452-7640,0
4528,4528,(94) 97467-4431,1
4529,4529,(62) 99563-3452,1
4530,4530,(93) 98835-5163,1
4531,4531,(96) 98298-8137,1
4531,4532,(75) 99703-5086,0
4533,4533,(54) 99160-4827,1
4536,4536,(82) 98844-2371,1
4537,4537,(89) 97825-3965,1
4537,4538,(12) 99279-9016,0
4540,4540,(58) 98277-5268,1
4541,4541,(20) 97524-3146,1
4543,4543,(84) 97509-7838,1
4544,4544,(96) 98573-3193,1
4545,4545,(56) 99224-8656,1
4545,4546,(85) 99079-2071,0
4547,4547,(95) 97567-7604,1
4547,4548,(75) 98230-2102,0
4549,4549,(35) 97615-1630,1
4550,4550,(68) 98976-6476,1
4551,4551,(86) 97536-9180,1
4552,4552,(52) 97407-6348,1
4553,4553,(50) 97450-0435,1
4554,4554,(19) 98375-8485,1
4554,4556,(91) 98946-3835,0
4557,4557,(40) 97538-4090,1
4558,4558,(97) 99100-6259,1
4559,4559,(88) 97169-2115,1
4560,4560,(35) 97343-4860,1
4561,4561,(25) 98449-8172,1
4562,4562,(74) 98897-5761,1
4563,4563,(14) 99276-3025,1
4563,4564,(87) 98019-8220,0
4565,4565,(35) 98031-5081,1
4566,4566,(07) 99781-9188,1
4567,4567,(74) 98883-8918,1
4568,4568,(74) 98862-1355,1
4569,4569,(78) 97860-9124,1
4571,4571,(91) 98495-4368,1
4572,4572,(39) 97017-0080,1
4574,4574,(07) 99240-3826,1
4575,4575,(20) 97487-4248,1
4576,4576,(60) 97499-4656,1
4576,4577,(01) 98989-1071,0
4578,4578,(12) 99577-1343,1
4579,4579,(08) 99744-0264,1
4580,4580,(55) 98896-5394,1
4581,4581,(61) 98952-1352,1
4582,4582,(12) 99310-9499,1
4583,4583,(38) 97616-9997,1
4584,4584,(32) 98566-1637,1
4585,4585,(07) 98222-9226,1
4586,4586,(16) 99057-2038,1
4587,4587,(40) 99648-5493,1
4588,4588,(26) 98411-8865,1
4589,4589,(47) 99682-4424,1
4590,4590,(19) 97487-7276,1
4591,4591,(27) 97731-9750,1
4592,4592,(90) 98766-7126,1
4593,4593,(72) 97017-9241,1
4594,4594,(44) 97390-8467,1
4595,4595,(23) 99897-3014,1
4596,4596,(22) 99715-7598,1
4597,4597,(87) 97274-6975,1
4598,4598,(89) 98267-2040,1
4599,4599,(91) 98291-8968,1
4600,4600,(05) 97338-7717,1
4602,4602,(59) 97327-1962,1
4603,4603,(79) 98512-4998,1
4604,4604,(86) 99468-3772,1
4604,4605,(07) 97782-8280,0
4606,4606,(81) 99483-8181,1
4607,4607,(08) 97862-0113,1
4608,4608,(91) 97131-9759,1
4609,4609,(81) 97827-2009,1
4609,4610,(36) 99972-6892,0
4611,4611,(17) 97587-3124,1
4612,4612,(24) 98325-6703,1
4614,4614,(61) 98868-2507,1
4615,4615,(12) 97096-6090,1
4616,4616,(98) 98298-6504,1
4617,4617,(45) 97050-1846,1
4618,4618,(11) 97961-9789,1
4619,4619,(32) 97147-8491,1
4620,4620,(90) 99267-8670,1
4621,4621,(77) 97325-7282,1
4622,4622,(70) 98913-1541,1
4624,4624,(08) 98193-6329,1
4626,4626,(02) 97320-9044,1
4626,4627,(01) 98216-6639,0
4628,4628,(04) 98693-7521,1
4629,4629,(25) 97129-3983,1
4630,4630,(26) 98931-0184,1
4631,4631,(07) 97484-4160,1
4632,4632,(72) 99004-6141,1
4633,4633,(44) 98282-0327,1
4633,4634,(43) 98326-4757,0
4634,4635,(26) 99967-4797,1
4636,4636,(77) 98816-9522,1
4637,4637,(34) 97557-6133,1
4638,4638,(62) 98489-5117,1
4639,4639,(22) 97099-1720,1
4639,4640,(73) 97089-7653,0
4641,4641,(46) 97993-6631,1
4642,4642,(56) 98428-3177,1
4643,4643,(90) 98415-7661,1
4644,4644,(48) 97300-2235,1
4644,4645,(31) 98328-5139,0
4645,4646,(64) 99740-7472,1
4647,4647,(38) 98554-1143,1
4648,4648,(64) 98932-5153,1
4649,4649,(95) 99302-2937,1
4650,4650,(26) 97833-8484,1
4652,4652,(36) 97772-2102,1
4653,4653,(41) 98573-4098,1
4654,4654,(79) 99625-1068,1
4654,4655,(03) 97143-2595,0
4656,4656,(55) 98989-4470,1
4657,4657,(61) 99285-8077,1
4658,4658,(86) 99315-4453,1
4659,4659,(18) 99778-0678,1
4660,4660,(50) 97556-0928,1
4662,4662,(50) 98109-4245,1
4663,4663,(10) 99833-4236,1
4664,4664,(94) 98529-2891,1
4665,4665,(59) 97433-1212,1
4666,4666,(67) 99702-9962,1
4667,4667,(67) 98966-9939,1
4669,4669,(39) 99494-8883,1
4670,4670,(01) 98196-4626,1
4671,4671,(34) 97414-9755,1
4672,4672,(11) 99653-5672,1
4673,4673,(62) 98186-2312,1
4674,4674,(19) 98314-2215,1
4676,4676,(36) 98832-2447,1
4677,4677,(69) 97372-6902,1
4678,4678,(00) 99277-2361,1
4679,4679,(33) 98644-9068,1
4680,4680,(09) 99224-5633,1
4681,4681,(23) 97772-5423,1
4682,4682,(19) 99644-7872,1
4683,4683,(20) 98850-6850,1
4684,4684,(46) 98308-3717,1
4684,4688,(35) 98084-3655,0
4690,4690,(79) 97033-0542,1
4691,4691,(24) 99207-2899,1
4692,4692,(05) 98440-7197,1
4693,4693,(07) 99117-7880,1
4693,4694,(98) 99236-3513,0
4695,4695,(62) 98722-7941,1
4696,4696,(26) 99441-9028,1
4697,4697,(56) 98934-9501,1
4697,4698,(68) 97742-8918,0
4699,4699,(06) 97842-1485,1
4700,4700,(97) 97630-2616,1
4702,4702,(32) 97764-2261,1
4703,4703,(54) 97606-0929,1
4704,4704,(38) 97705-0228,1
4705,4705,(27) 97090-7332,1
4706,4706,(32) 98238-7234,1
4708,4708,(65) 99679-8996,1
4709,4709,(21) 99968-8035,1
4710,4710,(05) 97926-3318,1
4711,4711,(43) 99999-8361,1
4712,4712,(30) 97390-5832,1
4713,4713,(35) 99265-2961,1
4714,4714,(75) 97184-5536,1
4715,4715,(95) 99003-8232,1
4715,4716,(48) 98588-9103,0
4717,4717,(26) 97840-4827,1
4717,4718,(47) 97483-4843,0
4719,4719,(51) 97099-7323,1
4720,4720,(02) 98918-4079,1
4721,4721,(69) 99022-6799,1
4722,4722,(38) 97827-1915,1
4723,4723,(26) 97329-3284,1
4724,4724,(74) 99889-4806,1
4725,4725,(81) 97286-8387,1
4726,4726,(27) 97113-4090,1
4727,4727,(03) 97814-9717,1
4728,4728,(52) 98969-6747,1
4729,4729,(50) 98751-7951,1
4730,4730,(97) 98718-5369,1
4733,4733,(99) 98793-1432,1
4734,4734,(28) 97527-9590,1
4734,4735,(87) 98027-6112,0
4736,4736,(16) 99916-6344,1
4737,4737,(60) 98887-8792,1
4738,4738,(88) 98470-5924,1
4739,4739,(81) 99869-8888,1
4740,4740,(61) 97340-4606,1
4741,4741,(08) 99443-1334,1
4742,4742,(30) 98571-0645,1
4743,4743,(61) 97510-9520,1
4744,4744,(59) 98508-4711,1
4745,4745,(12) 98600-8450,1
4746,4746,(18) 97982-2047,1
4747,4747,(67) 98739-1359,1
4748,4748,(20) 97014-2455,1
4749,4749,(86) 99776-7572,1
4750,4750,(81) 99419-5103,1
4751,4751,(76) 98662-5930,1
4752,4752,(87) 98533-5865,1
4753,4753,(43) 99919-6402,1
4754,4754,(10) 98829-1423,1
4756,4756,(47) 99222-9561,1
4757,4757,(28) 98113-2769,1
4758,4758,(36) 98704-5149,1
4758,4759,(42) 99380-6208,0
4760,4760,(63) 97629-1312,1
4761,4761,(85) 99068-5579,1
4762,4762,(94) 99697-6654,1
4764,4764,(86) 98567-7485,1
4765,4765,(13) 97260-7600,1
4765,4766,(10) 97868-7737,0
4767,4767,(17) 97190-9139,1
4769,4769,(20) 99262-8933,1
4770,4770,(81) 98785-7928,1
4771,4771,(26) 99043-8841,1
4772,4772,(80) 99996-3212,1
4774,4774,(53) 99157-2873,1
4775,4775,(62) 99887-9149,1
4776,4776,(06) 98928-0931,1
4777,4777,(05) 98893-7947,1
4779,4779,(27) 98025-5911,1
4780,4780,(58) 98355-1258,1
4781,4781,(94) 97439-4168,1
4782,4782,(34) 98558-8451,1
4783,4783,(20) 98285-0167,1
4783,4784,(88) 99352-2661,0
4784,4785,(48) 99847-0508,1
4786,4786,(27) 99878-0957,1
4787,4787,(12) 99675-0561,1
4788,4788,(30) 99014-9270,1
4789,4789,(95) 99405-7806,1
4789,4791,(03) 98915-2009,0
4792,4792,(38) 98176-8972,1
4793,4793,(50) 97839-5027,1
4794,4794,(22) 97052-3750,1
4796,4796,(08) 99409-6215,1
4797,4797,(13) 98123-2388,1
4798,4798,(46) 99001-0094,1
4799,4799,(72) 98895-9011,1
4800,4800,(37) 98325-1003,1
4801,4801,(79) 98950-5342,1
4802,4802,(93) 97761-5098,1
4803,4803,(87) 98271-1487,1
4804,4804,(07) 99105-5548,1
4805,4805,(18) 97268-6938,1
4807,4807,(68) 98274-0239,1
4808,4808,(16) 99169-0922,1
4808,4809,(09) 97565-2269,0
4810,4810,(14) 98300-7319,1
4812,4812,(81) 97364-2673,1
4813,4813,(30) 99195-8727,1
4814,4814,(26) 99913-5477,1
4815,4815,(64) 99972-4456,1
4816,4816,(40) 97853-5218,1
4817,4817,(39) 99593-0672,1
4817,4818,(68) 98898-3438,0
4819,4819,(20) 97419-1904,1
4820,4820,(09) 99417-3832,1
4821,4821,(04) 99759-8443,1
4822,4822,(32) 98894-1802,1
4823,4823,(98) 99821-8113,1
4824,4824,(50) 99141-8844,1
4825,4825,(51) 97564-3155,1
4826,4826,(65) 98574-2753,1
4827,4827,(87) 97457-6797,1
4828,4828,(48) 98315-9475,1
4829,4829,(20) 99544-1381,1
4830,4830,(81) 99129-0526,1
4831,4831,(30) 99034-9010,1
4832,4832,(14) 98806-1556,1
4832,4833,(39) 97266-8072,0
4835,4835,(36) 99123-2418,1
4836,4836,(63) 98555-5546,1
4837,4837,(61) 97932-2702,1
4838,4838,(95) 97079-6249,1
4838,4839,(08) 97612-4546,0
4840,4840,(48) 98504-7094,1
4841,4841,(52) 97103-5047,1
4842,4842,(93) 99054-4695,1
4843,4843,(56) 97450-0997,1
4844,4844,(50) 97068-9320,1
4845,4845,(90) 98807-4208,1
4846,4846,(08) 99838-4412,1
4847,4847,(00) 97478-6125,1
4848,4848,(64) 99491-2178,1
4848,4849,(55) 99050-5790,0
4850,4850,(20) 99248-5985,1
4852,4852,(27) 98648-7418,1
4853,4853,(06) 97883-0153,1
4854,4854,(00) 99699-7892,1
4854,4856,(84) 98105-4609,0
4857,4857,(36) 99608-4145,1
4858,4858,(99) 98942-7139,1
4859,4859,(81) 98640-3994,1
4860,4860,(89) 99484-8026,1
4861,4861,(34) 99354-2154,1
4862,4862,(53) 97898-7209,1
4863,4863,(23) 98447-9548,1
4864,4864,(33) 98410-9168,1
4864,4865,(99) 97504-5360,0
4866,4866,(22) 97179-1888,1
4867,4867,(25) 98863-8382,1
4868,4868,(84) 98233-3197,1
4868,4869,(27) 97820-5534,0
4870,4870,(54) 98038-7339,1
4871,4871,(57) 98411-5277,1
4872,4872,(62) 98786-9985,1
4873,4873,(27) 97345-4237,1
4874,4874,(74) 99483-3830,1
4875,4875,(55) 99888-9371,1
4876,4876,(43) 98145-0606,1
4877,4877,(32) 99085-3086,1
4877,4878,(68) 99808-6754,0
4879,4879,(50) 97847-5094,1
4880,4880,(30) 98825-4271,1
4881,4881,(28) 99085-7705,1
4882,4882,(90) 97507-9842,1
4883,4883,(22) 99044-2129,1
4886,4886,(92) 99271-8465,1
4887,4887,(44) 98132-6432,1
4888,4888,(32) 97477-8871,1
4889,4889,(66) 97296-2319,1
4890,4890,(38) 98030-2135,1
4891,4891,(92) 98469-8031,1
4892,4892,(93) 98582-0812,1
4894,4894,(15) 97316-8300,1
4894,4895,(55) 97668-2256,0
4896,4896,(13) 98181-1791,1
4897,4897,(04) 99353-2346,1
4898,4898,(70) 99269-1796,1
4899,4899,(31) 99259-7624,1
4900,4900,(29) 97073-8262,1
4901,4901,(29) 98637-8821,1
4902,4902,(57) 97415-0065,1
4903,4903,(27) 99493-5010,1
4904,4904,(25) 99617-7919,1
4904,4906,(26) 99951-4311,0
4907,4907,(34) 98510-9060,1
4908,4908,(39) 98361-3430,1
4909,4909,(00) 99472-9403,1
4911,4911,(69) 97432-4179,1
4912,4912,(19) 98731-7689,1
4913,4913,(79) 97550-9552,1
4914,4914,(96) 99297-4733,1
4915,4915,(47) 98942-0406,1
4916,4916,(29) 98186-7745,1
4917,4917,(96) 99812-9594,1
4917,4918,(54) 98575-2755,0
4918,4919,(58) 98632-0235,1
4920,4920,(55) 98861-0065,1
4921,4921,(90) 98736-3684,1
4922,4922,(46) 99612-4660,1
4923,4923,(63) 99399-9570,1
4924,4924,(90) 99335-6655,1
4925,4925,(47) 97121-9885,1
4926,4926,(68) 97447-7634,1
4927,4927,(57) 98860-0546,1
4928,4928,(54) 99759-8365,1
4930,4930,(25) 98053-1905,1
4931,4931,(52) 97825-2678,1
4932,4932,(16) 98074-8505,1
4933,4933,(58) 97317-4869,1
4934,4934,(87) 98277-0405,1
4935,4935,(14) 98452-8363,1
4937,4937,(90) 98379-6933,1
4938,4938,(04) 98920-0668,1
4939,4939,(16) 97359-8226,1
4940,4940,(38) 99518-6270,1
4941,4941,(47) 97541-0150,1
4942,4942,(35) 98264-2212,1
4943,4943,(91) 99686-7532,1
4944,4944,(18) 98102-0195,1
4946,4946,(89) 98337-3723,1
4947,4947,(24) 99714-0326,1
4948,4948,(16) 97137-0087,1
4949,4949,(84) 99867-1341,1
4950,4950,(18) 97129-6176,1
4951,4951,(63) 99761-8527,1
4951,4952,(76) 98431-9097,0
4952,4953,(57) 99971-9209,1
4954,4954,(54) 98943-6191,1
4954,4955,(83) 98758-7166,0
4956,4956,(94) 98064-4790,1
4957,4957,(17) 97818-8944,1
4958,4958,(63) 99560-1121,1
4959,4959,(57) 99583-6133,1
4960,4960,(45) 98399-2115,1
4961,4961,(05) 97304-2374,1
4962,4962,(14) 98311-7783,1
4964,4964,(32) 97756-3804,1
4965,4965,(21) 99138-7222,1
4966,4966,(17) 98771-7021,1
4967,4967,(15) 98497-4146,1
4968,4968,(50) 97411-5453,1
4969,4969,(41) 99010-9167,1
4970,4970,(36) 99359-8379,1
4971,4971,(63) 97736-9166,1
4972,4972,(94) 98186-5779,1
4973,4973,(10) 98189-0410,1
4974,4974,(30) 98894-3928,1
4975,4975,(87) 99162-3392,1
4976,4976,(65) 97404-5861,1
4977,4977,(83) 97459-1409,1
4978,4978,(11) 98362-6149,1
4979,4979,(96) 99313-2218,1
4980,4980,(03) 97389-9412,1
4981,4981,(65) 98190-4492,1
4982,4982,(77) 97374-0715,1
4983,4983,(22) 97469-6548,1
4983,4984,(98) 99776-4332,0
4985,4985,(25) 99431-1653,1
4986,4986,(93) 98289-8516,1
4987,4987,(47) 97337-2020,1
4988,4988,(02) 97560-0282,1
4989,4989,(98) 99272-0442,1
4990,4990,(37) 99835-2236,1
4991,4991,(26) 99124-6729,1
4992,4992,(14) 97717-7434,1
4993,4993,(97) 99987-1624,1
4994,4994,(18) 98042-2657,1
4995,4995,(29) 98785-2158,1
4996,4996,(93) 98558-7149,1
4996,4997,(17) 99749-1947,0
4998,4998,(52) 99933-7015,1
4999,4999,(88) 98415-9398,1
5000,5000,(69) 97740-3879,1
